"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"937",36,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.144585623128818,0.855414376871182,0.144101369644848,0.855898630355152,0.0242113010509588,0.0242113010509588,0.0340453645726124,0.0340453645726124,0.0971314730689389,0.807960226811303,0.0773724550825275,0.789169715792832,0.192039773188697,0.902868526931061,0.210830284207168,0.922627544917472,0.223,0.777,0.562883271547625,0.437116728452375,0.533590805329936,0.466409194670064,0.0405041357622447,0.0405041357622447,0.0769001559972243,0.0769001559972243,0.483495165453626,0.357728622358375,0.382866499575376,0.315684888915505,0.642271377641625,0.516504834546374,0.684315111084495,0.617133500424624,0.521,0.479
"938",37,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.252149279881076,0.747850720118924,0.250565536671392,0.749434463328608,0.0384141784711434,0.0384141784711434,0.0543194903053993,0.0543194903053992,0.176857490077635,0.672558930315483,0.14409933567281,0.642968262330025,0.327441069684517,0.823142509922365,0.357031737669975,0.85590066432719,0.223,0.777,0.546133339408154,0.453866660591846,0.523011368230405,0.476988631769595,0.0411219110667607,0.0411219110667606,0.0576132419344253,0.0576132419344253,0.465534393717304,0.373267714900995,0.410089414038931,0.364066677578122,0.626732285099005,0.534465606282696,0.635933322421878,0.589910585961069,0.521,0.479
"939",38,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.19700193555062,0.80299806444938,0.193997224060766,0.806002775939234,0.0341164278511692,0.0341164278511692,0.0492007105584754,0.0492007105584754,0.130133736962328,0.736129865861088,0.0975638313661541,0.709569383244622,0.263870134138912,0.869866263037671,0.290430616755378,0.902436168633846,0.223,0.777,0.499430977410594,0.500569022589406,0.491409743872084,0.508590256127916,0.0422212908920402,0.0422212908920402,0.0835676073954175,0.0835676073954175,0.416677247262195,0.417815292441007,0.327617233377066,0.344797745632898,0.582184707558993,0.583322752737805,0.655202254367102,0.672382766622934,0.521,0.479
"940",39,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.207510501973561,0.792489498026439,0.212780063399611,0.787219936600389,0.03368015759161,0.0336801575916099,0.0542342759480096,0.0542342759480096,0.141497393094006,0.726476389146883,0.106480882541512,0.68092075574229,0.273523610853117,0.858502606905994,0.31907924425771,0.893519117458488,0.223,0.777,0.487886376851388,0.512113623148612,0.495174739428987,0.504825260571013,0.0418726282927683,0.0418726282927683,0.0601087166750135,0.0601087166750135,0.405816025397562,0.430043271694786,0.37736165474596,0.387012175887987,0.569956728305214,0.594183974602438,0.612987824112013,0.62263834525404,0.521,0.479
"941",40,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.225668767511003,0.774331232488997,0.224605823110674,0.775394176889326,0.0357204634730495,0.0357204634730495,0.0601947459254059,0.0601947459254059,0.155656659103826,0.70431912408182,0.106624121096878,0.657412474875531,0.29568087591818,0.844343340896174,0.34258752512447,0.893375878903122,0.223,0.777,0.517090133313941,0.482909866686059,0.522607158662302,0.477392841337698,0.0436084302038009,0.0436084302038009,0.0635739776066537,0.0635739776066538,0.431617610114492,0.397437343486609,0.39800216255326,0.352787845228657,0.602562656513391,0.568382389885508,0.647212154771343,0.60199783744674,0.521,0.479
"942",41,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.224565311304976,0.775434688695024,0.216898424447611,0.783101575552389,0.0379173409398638,0.0379173409398638,0.0619772044619164,0.0619772044619164,0.150247323062843,0.701116700452891,0.0954231037022552,0.661626254807033,0.298883299547109,0.849752676937157,0.338373745192967,0.904576896297745,0.223,0.777,0.493570158768229,0.506429841231771,0.494227627695018,0.505772372304982,0.0423775305884789,0.0423775305884789,0.06849367976336,0.06849367976336,0.41051019881481,0.423369881278353,0.359980015358832,0.371524759968796,0.576630118721647,0.58948980118519,0.628475240031204,0.640019984641168,0.521,0.479
"943",42,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.31613494524029,0.68386505475971,0.308212176821481,0.691787823178519,0.045852257287372,0.045852257287372,0.11384415712765,0.11384415712765,0.226264520957041,0.593994630476461,0.085077628851288,0.468653275208326,0.406005369523539,0.773735479042959,0.531346724791674,0.914922371148712,0.223,0.777,0.515131190349473,0.484868809650527,0.525978717559434,0.474021282440566,0.0428385525563315,0.0428385525563315,0.0908700291927642,0.0908700291927643,0.431167627339063,0.400905246640118,0.347873460341616,0.295916025222748,0.599094753359882,0.568832372660937,0.704083974777252,0.652126539658384,0.521,0.479
"944",43,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.266068540376376,0.733931459623624,0.270055558523,0.729944441477,0.0394071795888238,0.0394071795888238,0.0549775113307038,0.0549775113307038,0.188830468382282,0.656693387629529,0.16229963631482,0.622188519268821,0.343306612370471,0.811169531617718,0.377811480731179,0.83770036368518,0.223,0.777,0.543046814580106,0.456953185419894,0.528106521848315,0.471893478151685,0.0414731194616104,0.0414731194616105,0.0658620692467709,0.0658620692467709,0.46175950043535,0.375665871275138,0.399016866124644,0.342803822428014,0.624334128724862,0.53824049956465,0.657196177571986,0.600983133875356,0.521,0.479
"945",44,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.199642278946573,0.800357721053427,0.206809762429565,0.793190237570435,0.0303791393214259,0.0303791393214259,0.0592800062905287,0.0592800062905287,0.140099165876579,0.740814607983432,0.0906209501001292,0.677001425240998,0.259185392016568,0.859900834123421,0.322998574759002,0.909379049899871,0.223,0.777,0.534161953191122,0.465838046808878,0.523851869334154,0.476148130665846,0.0411673818941523,0.0411673818941523,0.0766032899998296,0.0766032899998296,0.453473884678583,0.38514997829634,0.373709420934488,0.32600568226618,0.61485002170366,0.546526115321417,0.67399431773382,0.626290579065512,0.521,0.479
"946",45,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.209905339754847,0.790094660245153,0.205442108691839,0.794557891308161,0.0327778820911112,0.0327778820911112,0.0566070664793807,0.0566070664793807,0.145660690856269,0.725850011346575,0.0944922583922532,0.683608041008574,0.274149988653425,0.854339309143731,0.316391958991426,0.905507741607747,0.223,0.777,0.533284190602453,0.466715809397547,0.521186306197957,0.478813693802043,0.0414301745740249,0.0414301745740249,0.0862033368493507,0.0862033368493507,0.452081048437364,0.385512667232458,0.35222776597323,0.309855153577316,0.614487332767542,0.547918951562636,0.690144846422684,0.64777223402677,0.521,0.479
"947",46,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.231638658392322,0.768361341607678,0.234517340756801,0.765482659243199,0.0346098037679619,0.0346098037679619,0.045066099558492,0.045066099558492,0.163803443007117,0.700526126222473,0.146187785622157,0.677153104108555,0.299473873777527,0.836196556992884,0.322846895891445,0.853812214377843,0.223,0.777,0.512422621098974,0.487577378901026,0.490528832855983,0.509471167144017,0.0420612578281703,0.0420612578281703,0.0590864867171078,0.0590864867171078,0.429982555755761,0.405137313557812,0.374719318890452,0.393661653178486,0.594862686442188,0.570017444244239,0.606338346821514,0.625280681109548,0.521,0.479
"948",47,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.261295139745962,0.738704860254038,0.26571711399387,0.73428288600613,0.0378247991471114,0.0378247991471114,0.0592016859351108,0.0592016859351108,0.187158533417623,0.6645682539257,0.149681809561053,0.618247581573312,0.3354317460743,0.812841466582377,0.381752418426688,0.850318190438947,0.223,0.777,0.489299172207879,0.510700827792121,0.497076559305256,0.502923440694744,0.0436282983778414,0.0436282983778414,0.0615587979441463,0.0615587979441463,0.40378770738731,0.425189362971552,0.376421315334729,0.382268196724217,0.574810637028448,0.59621229261269,0.617731803275783,0.623578684665271,0.521,0.479
"949",48,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.197857181116564,0.802142818883436,0.19697054526686,0.80302945473314,0.0413267563259164,0.0413267563259164,0.0580632540483624,0.0580632540483624,0.116856738717768,0.72114237648464,0.0831665673320695,0.68922547679835,0.27885762351536,0.883143261282232,0.31077452320165,0.916833432667931,0.223,0.777,0.528998428444288,0.471001571555712,0.544924810385702,0.455075189614298,0.0420400162187631,0.0420400162187631,0.0557309472331193,0.0557309472331193,0.446599996655513,0.388603139766936,0.435692153808788,0.345842533037384,0.611396860233064,0.553400003344487,0.654157466962616,0.564307846191212,0.521,0.479
"950",49,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.218403353065554,0.781596646934446,0.223148386247176,0.776851613752824,0.032883982553736,0.032883982553736,0.0552163371003989,0.0552163371003988,0.153950747260231,0.717144041129124,0.114924365530394,0.668627593036042,0.282855958870877,0.846049252739769,0.331372406963958,0.885075634469606,0.223,0.777,0.440758307965164,0.559241692034836,0.447449929751724,0.552550070248276,0.0410264042545174,0.0410264042545173,0.0733871506171718,0.0733871506171718,0.36034655562631,0.478829939695982,0.303611114542067,0.408711255038619,0.521170060304018,0.63965344437369,0.591288744961381,0.696388885457933,0.521,0.479
"951",50,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.224813706359959,0.775186293640041,0.223014312247351,0.776985687752649,0.0360085462378391,0.0360085462378391,0.0508406752092911,0.0508406752092911,0.154236955733795,0.704609543013876,0.12336658883714,0.677337964342439,0.295390456986124,0.845763044266205,0.322662035657561,0.87663341116286,0.223,0.777,0.498122800773058,0.501877199226942,0.534296587639754,0.465703412360246,0.0434304750415275,0.0434304750415275,0.0656215853851541,0.065621585385154,0.412999069691664,0.416753468145548,0.405678280284852,0.337085105005344,0.583246531854452,0.587000930308336,0.662914894994656,0.594321719715148,0.521,0.479
"952",51,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.225756517142478,0.774243482857522,0.22387799803873,0.776122001961269,0.0370850782833414,0.0370850782833413,0.0958878100891215,0.0958878100891215,0.153069763707129,0.701556729422173,0.0359378902640522,0.588181894186591,0.298443270577827,0.846930236292871,0.411818105813409,0.964062109735948,0.223,0.777,0.498274920975471,0.501725079024529,0.501360974402683,0.498639025597317,0.0434786201955308,0.0434786201955308,0.0841351194981759,0.0841351194981759,0.413056825392231,0.416506983441289,0.336456140186259,0.333734191380892,0.583493016558711,0.586943174607769,0.666265808619108,0.663543859813741,0.521,0.479
"953",52,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.199678888491621,0.800321111508379,0.201398947930167,0.798601052069833,0.0312308080566282,0.0312308080566282,0.0413471959545811,0.0413471959545811,0.13846650470063,0.739108727717388,0.120358443859188,0.717560547998854,0.260891272282612,0.86153349529937,0.282439452001146,0.879641556140812,0.223,0.777,0.513502910200682,0.486497089799318,0.509882213920866,0.490117786079134,0.041364670769189,0.0413646707691891,0.0558410979170562,0.0558410979170562,0.432428155493072,0.405422335091707,0.400433662003436,0.380669234161704,0.594577664908293,0.567571844506928,0.619330765838296,0.599566337996564,0.521,0.479
"954",53,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.213426006470121,0.786573993529879,0.222709738213728,0.777290261786272,0.0330019517738733,0.0330019517738733,0.0566387701333948,0.0566387701333948,0.14874218099333,0.721890168053087,0.111697748752274,0.666278272324818,0.278109831946913,0.85125781900667,0.333721727675182,0.888302251247726,0.223,0.777,0.604763538455227,0.395236461544773,0.627001187706744,0.372998812293256,0.041457565206281,0.041457565206281,0.0579979971767421,0.0579979971767421,0.523506710650916,0.313979633740462,0.51332511324033,0.259322737826841,0.686020366259538,0.476493289349084,0.740677262173159,0.48667488675967,0.521,0.479
"955",54,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.230110638881602,0.769889361118398,0.226886993259175,0.773113006740825,0.0356266793311002,0.0356266793311002,0.0519007664736108,0.0519007664736108,0.160282347392645,0.700061069629442,0.125161490970898,0.671387504452547,0.299938930370558,0.839717652607355,0.328612495547453,0.874838509029102,0.223,0.777,0.451190487202371,0.548809512797629,0.466889406462456,0.533110593537544,0.0411753205529227,0.0411753205529227,0.0562767001422838,0.0562767001422838,0.370486858918642,0.468105884513901,0.35658707418358,0.422808261258667,0.531894115486099,0.629513141081357,0.577191738741333,0.64341292581642,0.521,0.479
"956",55,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.245936854844183,0.754063145155817,0.244790008631356,0.755209991368644,0.0403912696917598,0.0403912696917599,0.0530458136027385,0.0530458136027385,0.166769966248333,0.674896256559968,0.140820213969988,0.651240196707277,0.325103743440032,0.833230033751667,0.348759803292723,0.859179786030012,0.223,0.777,0.525138703775908,0.474861296224092,0.529905350456018,0.470094649543982,0.0422309512736878,0.0422309512736878,0.0554810825472215,0.0554810825472215,0.44236603927948,0.392088631727664,0.421162428663464,0.361351727751428,0.607911368272336,0.55763396072052,0.638648272248572,0.578837571336536,0.521,0.479
"957",56,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.211428615290105,0.788571384709895,0.205050490437198,0.794949509562802,0.0361255165864486,0.0361255165864486,0.0406757027549868,0.0406757027549869,0.140622602780665,0.717765372200456,0.125326113037424,0.715225132163028,0.282234627799544,0.859377397219335,0.284774867836972,0.874673886962576,0.223,0.777,0.528099965721941,0.471900034278059,0.526989417262232,0.473010582737768,0.0423429764859768,0.0423429764859768,0.0564272730364429,0.0564272730364429,0.445107731809426,0.388907800365545,0.416391962110804,0.36241312758634,0.611092199634455,0.554892268190574,0.63758687241366,0.583608037889196,0.521,0.479
"958",57,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.255658464571941,0.744341535428059,0.255830795329411,0.744169204670589,0.0352832163636012,0.0352832163636013,0.0615256203036242,0.0615256203036243,0.186503360499282,0.675186431355401,0.135240579534308,0.623578988875485,0.324813568644599,0.813496639500718,0.376421011124515,0.864759420465692,0.223,0.777,0.546330237907362,0.453669762092638,0.549181059711709,0.450818940288291,0.0414648032027179,0.0414648032027179,0.0649131036308628,0.0649131036308628,0.465059223630034,0.372398747815311,0.421951376595218,0.3235892571718,0.627601252184689,0.534940776369966,0.6764107428282,0.578048623404782,0.521,0.479
"959",58,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.215297079653856,0.784702920346144,0.21023492634051,0.78976507365949,0.0334893522294772,0.0334893522294772,0.0370244413858585,0.0370244413858585,0.149657949284081,0.719063789976369,0.137667021224227,0.717197168543207,0.280936210023631,0.850342050715919,0.282802831456793,0.862332978775773,0.223,0.777,0.484154677936664,0.515845322063336,0.503172037680624,0.496827962319376,0.0422530728087147,0.0422530728087147,0.0540742671971237,0.0540742671971237,0.401338655231583,0.433029299358255,0.397186473974262,0.390842398613013,0.566970700641745,0.598661344768417,0.609157601386987,0.602813526025738,0.521,0.479
"960",59,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.211909046138224,0.788090953861776,0.214398195851235,0.785601804148764,0.0319325031450618,0.0319325031450618,0.0437937134007624,0.0437937134007624,0.149321339973903,0.725503247697455,0.128562517585741,0.69976612588327,0.274496752302545,0.850678660026097,0.30023387411673,0.871437482414259,0.223,0.777,0.550981385468305,0.449018614531695,0.544977350934152,0.455022649065848,0.0409991685507623,0.0409991685507623,0.0532086963661574,0.0532086963661574,0.470623015108811,0.368660244172201,0.440688306056484,0.350733604188179,0.631339755827799,0.529376984891189,0.649266395811821,0.559311693943516,0.521,0.479
"961",60,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.233099092566621,0.766900907433379,0.232714488894141,0.767285511105859,0.0349108878697338,0.0349108878697338,0.0488854651107565,0.0488854651107565,0.164673752341943,0.698475567208701,0.136898977277058,0.671469999488776,0.301524432791299,0.835326247658057,0.328530000511224,0.863101022722942,0.223,0.777,0.51188022406801,0.48811977593199,0.519558382254259,0.480441617745741,0.0413815578568342,0.0413815578568342,0.0577754027386847,0.0577754027386847,0.430772370668615,0.407011922532595,0.406318592886437,0.367201828377919,0.592988077467405,0.569227629331385,0.632798171622081,0.593681407113563,0.521,0.479
"962",61,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.187451516952723,0.812548483047277,0.188202119274893,0.811797880725107,0.0305739641234337,0.0305739641234338,0.0389778307021858,0.0389778307021858,0.127526547270793,0.752623513365347,0.111805571098609,0.735401332548823,0.247376486634653,0.872473452729207,0.264598667451177,0.888194428901391,0.223,0.777,0.455522486438391,0.544477513561609,0.485863035292057,0.514136964707943,0.0424401143250934,0.0424401143250934,0.0574105211375326,0.0574105211375326,0.372339862361207,0.461294889484426,0.373338413862493,0.401612343278379,0.538705110515574,0.627660137638793,0.598387656721621,0.626661586137507,0.521,0.479
"963",62,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.219656458858083,0.780343541141917,0.214381049363797,0.785618950636203,0.0343969427149674,0.0343969427149674,0.0516052990113049,0.0516052990113049,0.152238451136747,0.712925533420581,0.11323466330164,0.684472564574045,0.287074466579419,0.847761548863253,0.315527435425955,0.88676533669836,0.223,0.777,0.554356432881152,0.445643567118848,0.555804917595183,0.444195082404817,0.0430905084091246,0.0430905084091246,0.0758967384078969,0.0758967384078969,0.469899036399268,0.361186170636963,0.407047310315705,0.295437475125339,0.638813829363037,0.530100963600732,0.704562524874661,0.592952689684295,0.521,0.479
"964",63,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.21131192238508,0.78868807761492,0.213767882310676,0.786232117689325,0.035592452856226,0.035592452856226,0.112147405376139,0.112147405376139,0.141550714786877,0.718926870016717,-0.00604103222655789,0.566423203152091,0.281073129983283,0.858449285213123,0.433576796847909,1.00604103222656,0.223,0.777,0.569425706119983,0.430574293880017,0.564413165433827,0.435586834566173,0.0406594761817037,0.0406594761817037,0.0785548991638147,0.0785548991638147,0.489733132803844,0.350881720563878,0.410445563072751,0.281619232205096,0.649118279436122,0.510266867196157,0.718380767794904,0.589554436927249,0.521,0.479
"965",64,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.248101377812095,0.751898622187905,0.23915136630365,0.76084863369635,0.0413563239824592,0.0413563239824592,0.0988534533304852,0.0988534533304853,0.167042982806475,0.670840227182285,0.0453985977758993,0.567095865168598,0.329159772817715,0.832957017193525,0.432904134831401,0.954601402224101,0.223,0.777,0.477039636239523,0.522960363760477,0.468319856549802,0.531680143450198,0.0414906271699223,0.0414906271699223,0.0797695811501369,0.079769581150137,0.395718006986475,0.441638734507429,0.311971477495533,0.37533176439593,0.55836126549257,0.604281993013525,0.62466823560407,0.688028522504467,0.521,0.479
"966",65,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.226878367435771,0.773121632564229,0.222373006547504,0.777626993452496,0.0342716171598869,0.0342716171598869,0.0445599168472835,0.0445599168472834,0.159705997802393,0.705949262930851,0.135035569526829,0.69028955643182,0.294050737069149,0.840294002197607,0.30971044356818,0.864964430473171,0.223,0.777,0.547592058994119,0.452407941005881,0.552936186002434,0.447063813997566,0.0411193446574918,0.0411193446574918,0.0536936641622839,0.0536936641622839,0.466998143465435,0.371814025477197,0.447696604244357,0.34182423223949,0.628185974522803,0.533001856534565,0.65817576776051,0.552303395755643,0.521,0.479
"967",66,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.255338204319511,0.744661795680489,0.251061542770096,0.748938457229904,0.0375992329188628,0.0375992329188628,0.0640957292369976,0.0640957292369976,0.18164370779854,0.670967299159518,0.125433913465581,0.623310827925388,0.329032700840482,0.81835629220146,0.376689172074612,0.874566086534419,0.223,0.777,0.547045486279647,0.452954513720354,0.563896537824594,0.436103462175406,0.0409384321742354,0.0409384321742354,0.0634073551723235,0.0634073551723235,0.466806159218145,0.372715186658852,0.43961812168684,0.311825046037652,0.627284813341148,0.533193840781855,0.688174953962348,0.56038187831316,0.521,0.479
"968",67,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.238796000898983,0.761203999101017,0.229639531840108,0.770360468159892,0.0403564092767196,0.0403564092767196,0.05430340977808,0.05430340977808,0.159697438716612,0.682105436918647,0.123204848675071,0.663925784994856,0.317894563081353,0.840302561283388,0.336074215005145,0.876795151324929,0.223,0.777,0.450449139083474,0.549550860916526,0.441162173278989,0.558837826721011,0.0416147507251783,0.0416147507251783,0.0553400637926143,0.0553400637926143,0.368884227662124,0.467985949495177,0.332695648245465,0.450371301687487,0.532014050504823,0.631115772337876,0.549628698312513,0.667304351754535,0.521,0.479
"969",68,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.21034426868457,0.78965573131543,0.206164857775307,0.793835142224693,0.0389736815767092,0.0389736815767092,0.0559949518069697,0.0559949518069697,0.13395585279422,0.71326731542508,0.0964147522336468,0.684085036683032,0.28673268457492,0.86604414720578,0.315914963316968,0.903585247766353,0.223,0.777,0.472391873987666,0.527608126012334,0.477420550176013,0.522579449823987,0.0432235607503253,0.0432235607503254,0.0634569340488022,0.0634569340488022,0.387673694917028,0.442889946941697,0.353044959440361,0.398203859088334,0.557110053058303,0.612326305082972,0.601796140911666,0.646955040559639,0.521,0.479
"970",69,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.225864069254551,0.774135930745449,0.233365624266853,0.766634375733147,0.0353110290992194,0.0353110290992194,0.0547632420837678,0.0547632420837679,0.156654452220081,0.704926313710979,0.126029669782668,0.659298421248962,0.295073686289021,0.843345547779919,0.340701578751038,0.873970330217332,0.223,0.777,0.485551760999355,0.514448239000645,0.482274182056803,0.517725817943197,0.0417221079402886,0.0417221079402886,0.0533265071647586,0.0533265071647586,0.403776429436389,0.432672907437679,0.377754228013876,0.413205863900271,0.567327092562321,0.596223570563611,0.586794136099729,0.622245771986124,0.521,0.479
"971",70,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.154835364917566,0.845164635082434,0.153372366419252,0.846627633580748,0.0241027434067699,0.0241027434067699,0.0305243474628141,0.0305243474628141,0.107593987840297,0.797923258005165,0.0935446453921365,0.786799912553632,0.202076741994835,0.892406012159703,0.213200087446368,0.906455354607863,0.223,0.777,0.554098737825467,0.445901262174533,0.558203863353465,0.441796136646535,0.040590318891851,0.040590318891851,0.0544523585682454,0.0544523585682454,0.474541712797439,0.366344237146505,0.451477240559703,0.335069513852774,0.633655762853495,0.525458287202561,0.664930486147225,0.548522759440296,0.521,0.479
"972",71,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.199282062988637,0.800717937011363,0.201686602615868,0.798313397384132,0.0306593766620846,0.0306593766620846,0.0827284901926837,0.0827284901926837,0.139189684730952,0.740625558753677,0.039538761838208,0.636165556606472,0.259374441246323,0.860810315269048,0.363834443393528,0.960461238161792,0.223,0.777,0.431718895724232,0.568281104275768,0.438401429736337,0.561598570263663,0.0420646415464288,0.0420646415464288,0.0735757610003625,0.0735757610003625,0.349272198293231,0.485834406844768,0.294192938175627,0.417390078702952,0.514165593155232,0.650727801706768,0.582609921297048,0.705807061824373,0.521,0.479
"973",72,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.211322286467381,0.788677713532619,0.208205470017108,0.791794529982892,0.0348223261758389,0.0348223261758389,0.051630975503365,0.051630975503365,0.143070527162737,0.720425954227975,0.107008758030512,0.690597817996297,0.279574045772025,0.856929472837263,0.309402182003703,0.892991241969488,0.223,0.777,0.575743518439639,0.424256481560361,0.553948765802395,0.446051234197605,0.0407436536889666,0.0407436536889666,0.0571940463030307,0.0571940463030307,0.495885957209265,0.344398920329986,0.441848435048455,0.333950903443665,0.655601079670014,0.504114042790735,0.666049096556335,0.558151564951545,0.521,0.479
"974",73,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.282677246970068,0.717322753029932,0.280983500264474,0.719016499735527,0.0381594520325783,0.0381594520325783,0.066550584207845,0.0665505842078451,0.207884720986214,0.642530227046079,0.150544355217097,0.58857735468815,0.357469772953921,0.792115279013786,0.41142264531185,0.849455644782903,0.223,0.777,0.57506579029755,0.42493420970245,0.567793949528213,0.432206050471787,0.0405029768909318,0.0405029768909318,0.0729612208606628,0.0729612208606629,0.495679955591324,0.345548374996224,0.424789956641314,0.289202057584887,0.654451625003776,0.504320044408676,0.710797942415113,0.575210043358686,0.521,0.479
"975",74,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.145792142815371,0.854207857184629,0.143224920621299,0.856775079378701,0.0270273814341731,0.0270273814341731,0.0325348179182645,0.0325348179182645,0.0928184752043921,0.80123418957365,0.0794566775015008,0.793006836258902,0.19876581042635,0.907181524795608,0.206993163741098,0.920543322498499,0.223,0.777,0.479915490163356,0.520084509836644,0.500185932091879,0.499814067908121,0.043444584660743,0.043444584660743,0.0576164332328526,0.0576164332328526,0.394764104228299,0.434933123901588,0.387257722955488,0.38688585877173,0.565066876098412,0.605235895771701,0.61311414122827,0.612742277044512,0.521,0.479
"976",75,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.239458114003276,0.760541885996724,0.2363553124303,0.7636446875697,0.0386587207844449,0.038658720784445,0.0561600739869897,0.0561600739869897,0.163687021265764,0.684770793259212,0.126281567415801,0.6535709425552,0.315229206740788,0.836312978734236,0.3464290574448,0.873718432584199,0.223,0.777,0.563355451269424,0.436644548730576,0.55766881488177,0.44233118511823,0.0408812730926592,0.0408812730926592,0.0603155051882806,0.0603155051882806,0.483228156007812,0.356517253468964,0.43945042471274,0.3241127949492,0.643482746531036,0.516771843992188,0.6758872050508,0.56054957528726,0.521,0.479
"977",76,"simulationRuns/smallerTest/data/0.25 hom_nbd, 0.5 hom_blk, run 1, noepi",0.237511444887561,0.762488555112439,0.233068640612004,0.766931359387996,0.0395423000421495,0.0395423000421495,0.0622046810646305,0.0622046810646305,0.160008536804948,0.684985647029826,0.111147465725328,0.64501018450132,0.315014352970174,0.839991463195052,0.35498981549868,0.888852534274672,0.223,0.777,0.548207121131937,0.451792878868063,0.566390176116306,0.433609823883694,0.0425470890919918,0.0425470890919918,0.0662283468937325,0.0662283468937325,0.464814826511633,0.368400584247759,0.436582616204591,0.303802263971978,0.631599415752241,0.535185173488367,0.696197736028022,0.563417383795409,0.521,0.479
