"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_true","blk_1_true"
"1328",127,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0982298183076538,0.901770181692346,0.0963778180204213,0.903622181979579,0.0143939018698586,0.0143939018698586,0.0174614373254672,0.0174614373254672,0.094,0.906,0.594518948185014,0.405481051814986,0.41420384364395,0.58579615635605,0.0438759651572766,0.0438759651572766,0.0668293477794561,0.0668293477794561,0.508,0.492
"1329",128,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0638877767163122,0.936112223283688,0.0660646840472037,0.933935315952796,0.0116969943035491,0.0116969943035492,0.0156243765578009,0.0156243765578009,0.094,0.906,0.63673857701182,0.36326142298818,0.799632050372326,0.200367949627674,0.070331939412844,0.070331939412844,0.0383004185487167,0.0383004185487166,0.508,0.492
"1330",129,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.109141164798333,0.890858835201667,0.114231540304878,0.885768459695122,0.0165700395005692,0.0165700395005692,0.0264928290754528,0.0264928290754528,0.094,0.906,0.434784814711088,0.565215185288912,0.344604771374135,0.655395228625865,0.0424899445520348,0.0424899445520348,0.0499386765756738,0.0499386765756738,0.508,0.492
"1331",130,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.108918717123228,0.891081282876772,0.104803443196465,0.895196556803535,0.0192129315609027,0.0192129315609027,0.0217698578535374,0.0217698578535374,0.094,0.906,0.572092844262131,0.427907155737869,0.493182874328151,0.506817125671849,0.0330520715639057,0.0330520715639058,0.0625103721457328,0.0625103721457328,0.508,0.492
"1332",131,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0991760522286449,0.900823947771355,0.0913843340365503,0.90861566596345,0.0169843155027771,0.0169843155027771,0.0291347221575468,0.0291347221575468,0.094,0.906,0.519705379238094,0.480294620761906,0.609983000007063,0.390016999992937,0.039483304509755,0.039483304509755,0.0650698949498504,0.0650698949498504,0.508,0.492
"1333",132,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0591846242467378,0.940815375753262,0.0624577976797587,0.937542202320241,0.00956129730201007,0.0095612973020101,0.0190491728400492,0.0190491728400492,0.094,0.906,0.682695354681905,0.317304645318095,0.573313952537048,0.426686047462952,0.0304575207499185,0.0304575207499184,0.0707612397378612,0.0707612397378612,0.508,0.492
"1334",133,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0766764997759999,0.923323500224,0.0750946744305237,0.924905325569476,0.0156471515076544,0.0156471515076544,0.024249768051305,0.024249768051305,0.094,0.906,0.657615155553616,0.342384844446383,0.775317819054056,0.224682180945944,0.0637726062165817,0.0637726062165817,0.0551765843579297,0.0551765843579297,0.508,0.492
"1335",134,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0648601460876942,0.935139853912306,0.0673492848916377,0.932650715108362,0.0131878264906445,0.0131878264906446,0.0274248758918398,0.0274248758918398,0.094,0.906,0.673686164823305,0.326313835176695,0.673960284829911,0.326039715170089,0.0396382478059537,0.0396382478059536,0.0765666612813768,0.0765666612813769,0.508,0.492
"1336",135,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0653384012503226,0.934661598749677,0.0708404398178053,0.929159560182195,0.0111459586536494,0.0111459586536494,0.0150957092835446,0.0150957092835445,0.094,0.906,0.715437669666925,0.284562330333075,0.793008404516702,0.206991595483298,0.04867362933133,0.04867362933133,0.0767425794792147,0.0767425794792147,0.508,0.492
"1337",136,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0674106985709422,0.932589301429058,0.0687706004262929,0.931229399573707,0.0105864711314045,0.0105864711314045,0.0144790972214615,0.0144790972214615,0.094,0.906,0,1,0.800016496728513,0.199983503271487,NA,NA,0.0456934792251372,0.0456934792251372,0.508,0.492
"1338",137,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0527876503707503,0.94721234962925,0.050111319626683,0.949888680373317,0.00876666285624892,0.00876666285624893,0.0100003084475741,0.0100003084475741,0.094,0.906,0.470430659165547,0.529569340834453,0.808387608710146,0.191612391289854,0.0557213296560279,0.0557213296560279,0.0510555368000641,0.0510555368000641,0.508,0.492
"1339",138,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0618724451139832,0.938127554886017,0.0605711445102568,0.939428855489743,0.0125692803677474,0.0125692803677474,0.0159983010953546,0.0159983010953546,0.094,0.906,0.546827317663863,0.453172682336137,0.794911850660944,0.205088149339056,0.0865305242116616,0.0865305242116617,0.035870147534946,0.035870147534946,0.508,0.492
"1340",139,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.141815589870591,0.858184410129409,0.138872909236128,0.861127090763872,0.0193966384431787,0.0193966384431787,0.0289210111196966,0.0289210111196966,0.094,0.906,0.256257455072992,0.743742544927008,0.49088492815826,0.50911507184174,0.0351869097966227,0.0351869097966227,0.0576426127684096,0.0576426127684096,0.508,0.492
"1341",140,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0851216463107239,0.914878353689276,0.0817451064883961,0.918254893511604,0.014165148762595,0.014165148762595,0.0150705607695624,0.0150705607695624,0.094,0.906,0.498861317538758,0.501138682461242,0.335830320378316,0.664169679621684,0.0538317147274905,0.0538317147274905,0.0479532296094844,0.0479532296094844,0.508,0.492
"1342",141,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0905134665850446,0.909486533414955,0.0961534182149198,0.90384658178508,0.0140863086439591,0.0140863086439591,0.0225411787578967,0.0225411787578967,0.094,0.906,1,0,0.0819333460640188,0.918066653935981,NA,NA,0.0223838729345023,0.0223838729345023,0.508,0.492
"1343",142,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0919630905813049,0.908036909418695,0.0890673941311221,0.910932605868878,0.0181396291889216,0.0181396291889216,0.0266833917863407,0.0266833917863406,0.094,0.906,0.526995657745042,0.473004342254958,0.547873752773904,0.452126247226096,0.0364718670248635,0.0364718670248634,0.0682843205651046,0.0682843205651046,0.508,0.492
"1344",143,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0785305146840605,0.92146948531594,0.0677730041206586,0.932226995879341,0.0194092140344643,0.0194092140344642,0.0152927003471537,0.0152927003471537,0.094,0.906,0.453406465769866,0.546593534230134,0.821465907381108,0.178534092618892,0.0458283706411104,0.0458283706411105,0.035818969306052,0.0358189693060519,0.508,0.492
"1345",144,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0652614432806815,0.934738556719318,0.0623046255355118,0.937695374464488,0.0258538985549398,0.0258538985549398,0.0225788002583891,0.0225788002583891,0.094,0.906,0.280030574894887,0.719969425105113,0.415841166800152,0.584158833199848,0.0447768412219454,0.0447768412219454,0.0660400715080865,0.0660400715080865,0.508,0.492
"1346",145,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0973980613785135,0.902601938621487,0.0936498024569788,0.906350197543021,0.0178649650120757,0.0178649650120757,0.025168665900306,0.025168665900306,0.094,0.906,0.519502878283889,0.480497121716111,0.556857564876971,0.443142435123029,0.0359484435177845,0.0359484435177845,0.0483115517502286,0.0483115517502286,0.508,0.492
"1347",146,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.116590164697369,0.883409835302631,0.120061504835246,0.879938495164754,0.0182780542845125,0.0182780542845125,0.0243390636132528,0.0243390636132527,0.094,0.906,0.553391295834554,0.446608704165446,0.47812384837279,0.52187615162721,0.0343216239279034,0.0343216239279034,0.0667198864606711,0.0667198864606711,0.508,0.492
"1348",147,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0582455001673996,0.9417544998326,0.0619415786514197,0.93805842134858,0.0105711597144965,0.0105711597144965,0.0131271467241811,0.0131271467241811,0.094,0.906,0.691850767524423,0.308149232475577,0.839175221317588,0.160824778682412,0.0732647520430551,0.0732647520430551,0.0249318325374695,0.0249318325374695,0.508,0.492
"1349",148,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0566207484253009,0.943379251574699,0.0603761980421301,0.93962380195787,0.0109478747329584,0.0109478747329584,0.0144997421372251,0.0144997421372251,0.094,0.906,0.59301736397235,0.40698263602765,0.723102067779429,0.276897932220571,0.0566319225634604,0.0566319225634604,0.0427457624902048,0.0427457624902048,0.508,0.492
"1350",149,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0939871097207048,0.906012890279295,0.102910517098381,0.897089482901619,0.0179173631298772,0.0179173631298772,0.0322585140509508,0.0322585140509508,0.094,0.906,0.274474022580187,0.725525977419813,0.557169031384475,0.442830968615525,0.0419572205770551,0.041957220577055,0.0677631127354373,0.0677631127354373,0.508,0.492
"1351",150,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0635503312146991,0.936449668785301,0.0674637406847615,0.932536259315239,0.0135043726668868,0.0135043726668868,0.0170354027129831,0.0170354027129831,0.094,0.906,0.180352896763408,0.819647103236593,0.649101012138477,0.350898987861522,0.0393290155099584,0.0393290155099584,0.0550475575601534,0.0550475575601534,0.508,0.492
"1352",151,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0711320005051526,0.928867999494847,0.0829538646372675,0.917046135362732,0.0091694454721269,0.0091694454721269,0.0140046598887784,0.0140046598887784,0.094,0.906,0.412345276711852,0.587654723288148,0.663059392400791,0.336940607599209,0.0553109541489136,0.0553109541489136,0.058637204037125,0.058637204037125,0.508,0.492
"1353",152,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0804453281215011,0.919554671878499,0.0859344471149986,0.914065552885001,0.0155647551552438,0.0155647551552438,0.0215495842391651,0.0215495842391651,0.094,0.906,0.26389027958732,0.73610972041268,0.54316126994663,0.456838730053369,0.0415336617670076,0.0415336617670075,0.0496006154987061,0.049600615498706,0.508,0.492
"1354",153,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0690564471219388,0.930943552878061,0.0970473664985263,0.902952633501474,0.0094420499788032,0.00944204997880322,0.019622991584989,0.0196229915849889,0.094,0.906,0.619460298811407,0.380539701188593,0.528099512309378,0.471900487690622,0.0340880488762058,0.0340880488762058,0.0646786999837251,0.0646786999837251,0.508,0.492
"1355",154,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.111769703177118,0.888230296822882,0.104066765353817,0.895933234646183,0.0244081516344165,0.0244081516344165,0.0302615276608072,0.0302615276608072,0.094,0.906,0.267635531088229,0.732364468911771,0.619103539915844,0.380896460084156,0.0492880335280131,0.0492880335280131,0.0565328638187002,0.0565328638187002,0.508,0.492
"1356",155,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0814942538461325,0.918505746153868,0.0860385793888277,0.913961420611172,0.011918271118918,0.011918271118918,0.0183293072068841,0.0183293072068841,0.094,0.906,0.629661233764972,0.370338766235028,0.661737121734529,0.33826287826547,0.0327654794134425,0.0327654794134425,0.0545086276811555,0.0545086276811555,0.508,0.492
"1357",156,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.103213754219522,0.896786245780478,0.0959531818074436,0.904046818192557,0.0190885711377454,0.0190885711377454,0.0317212799663293,0.0317212799663293,0.094,0.906,0.514107601163625,0.485892398836375,0.345846262128765,0.654153737871235,0.0630938734410912,0.0630938734410912,0.0817344201054263,0.0817344201054263,0.508,0.492
"1358",157,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0895155951894193,0.910484404810581,0.101626420867252,0.898373579132748,0.0125978942184659,0.0125978942184659,0.0202576403880388,0.0202576403880388,0.094,0.906,0.564028320877872,0.435971679122128,0.372311664790108,0.627688335209892,0.0443673529112804,0.0443673529112804,0.0503258251353542,0.0503258251353542,0.508,0.492
"1359",158,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0849262697863465,0.915073730213654,0.0898168842748546,0.910183115725145,0.0164759126226444,0.0164759126226444,0.0210087179409247,0.0210087179409247,0.094,0.906,0.341379905151901,0.658620094848099,0.45395205457434,0.54604794542566,0.0445167522740344,0.0445167522740344,0.0769295882235388,0.0769295882235388,0.508,0.492
"1360",159,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0956465545143866,0.904353445485613,0.0910790629220888,0.908920937077911,0.0146196336108346,0.0146196336108346,0.018063129089431,0.018063129089431,0.094,0.906,0.655270944934573,0.344729055065427,0.246058223645078,0.753941776354921,0.0483415475508774,0.0483415475508775,0.0380875517716687,0.0380875517716687,0.508,0.492
"1361",160,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0972376027007307,0.902762397299269,0.0868210875700817,0.913178912429918,0.0163495533540552,0.0163495533540552,0.0177487891394572,0.0177487891394572,0.094,0.906,0.129164528717418,0.870835471282582,0.586377805316112,0.413622194683888,0.0284573139752403,0.0284573139752402,0.0683845284954308,0.0683845284954307,0.508,0.492
"1362",161,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.101209986732665,0.898790013267335,0.114888173602228,0.885111826397772,0.0149770317960597,0.0149770317960597,0.0257065461860065,0.0257065461860065,0.094,0.906,0.571837075863932,0.428162924136068,0.666392276751285,0.333607723248715,0.0465917043749737,0.0465917043749737,0.0625199924317346,0.0625199924317346,0.508,0.492
"1363",162,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0946056598218845,0.905394340178115,0.0987388472600028,0.901261152739997,0.0140701926459183,0.0140701926459183,0.0203472335248541,0.0203472335248541,0.094,0.906,0.39959662317547,0.60040337682453,0.224644248886543,0.775355751113457,0.0686947062211556,0.0686947062211556,0.0426021068462943,0.0426021068462943,0.508,0.492
"1364",163,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0412265454066815,0.958773454593318,0.0424142405201697,0.95758575947983,0.0100368149594992,0.0100368149594993,0.0133974297054171,0.0133974297054171,0.094,0.906,0.634600505398807,0.365399494601193,0.809780006706224,0.190219993293776,0.070930600924078,0.0709306009240779,0.0344483740452813,0.0344483740452813,0.508,0.492
"1365",164,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0645700551546666,0.935429944845333,0.0636743722298096,0.93632562777019,0.012765568000787,0.0127655680007871,0.0185455270950359,0.018545527095036,0.094,0.906,0.496873095325129,0.503126904674871,0.691713796560844,0.308286203439156,0.0592557363288287,0.0592557363288287,0.066316101476737,0.0663161014767371,0.508,0.492
"1366",165,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.077452193135085,0.922547806864915,0.0718761903918216,0.928123809608178,0.0162393513250031,0.0162393513250031,0.016058344782392,0.016058344782392,0.094,0.906,0.701903473514855,0.298096526485145,0.735816730597167,0.264183269402833,0.0407181978494422,0.0407181978494422,0.0556734673374925,0.0556734673374925,0.508,0.492
"1367",166,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0921662231208084,0.907833776879192,0.0915010233786766,0.908498976621324,0.0163830781041341,0.0163830781041341,0.0185073467412475,0.0185073467412475,0.094,0.906,0.588162405671597,0.411837594328403,0.263818368338047,0.736181631661953,0.0639952907528151,0.0639952907528151,0.0428044503778909,0.0428044503778909,0.508,0.492
"1368",167,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0663553781137577,0.933644621886242,0.0580104111714685,0.941989588828532,0.0186489500544545,0.0186489500544546,0.0132743519284345,0.0132743519284345,0.094,0.906,0.620052051650227,0.379947948349773,0.722120249144895,0.277879750855105,0.0542279543477091,0.0542279543477091,0.0537358262989873,0.0537358262989873,0.508,0.492
"1369",168,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0730474542384055,0.926952545761594,0.0887781316087079,0.911221868391292,0.0108776938012627,0.0108776938012628,0.0197939061463556,0.0197939061463555,0.094,0.906,0.599814777984671,0.400185222015329,0.869529055290484,0.130470944709516,0.0754818885208247,0.0754818885208247,0.0319210707781072,0.0319210707781072,0.508,0.492
"1370",169,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.110527508435002,0.889472491564998,0.109729886201219,0.890270113798781,0.0183997788361306,0.0183997788361306,0.0245254914614864,0.0245254914614864,0.094,0.906,0.499919497272821,0.500080502727179,0.766697423093855,0.233302576906145,0.0776301599269585,0.0776301599269584,0.0415655666828251,0.0415655666828251,0.508,0.492
"1371",170,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0771211193475691,0.922878880652431,0.0907376054779711,0.909262394522029,0.0125625486377341,0.0125625486377341,0.0177959708643747,0.0177959708643747,0.094,0.906,0.514364661420266,0.485635338579734,0.796001094605248,0.203998905394752,0.0778361168300152,0.0778361168300151,0.0422982096786965,0.0422982096786966,0.508,0.492
"1372",171,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.106635068634209,0.893364931365791,0.120424328369614,0.879575671630386,0.0169370607935069,0.0169370607935069,0.0332836850336594,0.0332836850336594,0.094,0.906,0.408558555195919,0.591441444804081,0.550882996750284,0.449117003249716,0.041987701323237,0.041987701323237,0.0558673005958716,0.0558673005958716,0.508,0.492
"1373",172,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.050419038609814,0.949580961390186,0.0507474442806115,0.949252555719388,0.0113622302387303,0.0113622302387303,0.0340532833564413,0.0340532833564413,0.094,0.906,0.507773273056807,0.492226726943193,0.814579253071121,0.185420746928879,0.0618839552879363,0.0618839552879363,0.0783946842569261,0.0783946842569262,0.508,0.492
"1374",173,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0733818795149737,0.926618120485026,0.0735922116024983,0.926407788397502,0.0140882003125741,0.0140882003125741,0.0191916700710186,0.0191916700710186,0.094,0.906,0.564435620525329,0.435564379474671,0.530980569505193,0.469019430494807,0.0329724995835309,0.0329724995835309,0.0654653307533147,0.0654653307533147,0.508,0.492
"1375",174,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.124537330487658,0.875462669512342,0.133866375980273,0.866133624019727,0.0163653857031756,0.0163653857031756,0.0257015396719172,0.0257015396719172,0.094,0.906,0.667610402231558,0.332389597768442,0.181760310724,0.818239689276,0.0273583982213104,0.0273583982213104,0.0330645307432271,0.0330645307432271,0.508,0.492
"1376",175,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.091544812429617,0.908455187570383,0.111555935283508,0.888444064716492,0.0140037826380522,0.0140037826380522,0.0300053214682732,0.0300053214682732,0.094,0.906,0.412724159143944,0.587275840856056,0.224311268426977,0.775688731573023,0.065630725103557,0.065630725103557,0.0612513386170366,0.0612513386170365,0.508,0.492
"1377",176,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.133791082714758,0.866208917285243,0.130698537256965,0.869301462743035,0.019943480886629,0.019943480886629,0.0281843101302487,0.0281843101302487,0.094,0.906,0.374346523609535,0.625653476390465,0.405386171144981,0.594613828855019,0.0323929379555221,0.0323929379555222,0.0577832983367225,0.0577832983367225,0.508,0.492
"1378",177,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0913947773389184,0.908605222661082,0.0963255509303548,0.903674449069645,0.0121080541595085,0.0121080541595085,0.0191080003504319,0.0191080003504319,0.094,0.906,0.592868040438217,0.407131959561783,0.317659720247175,0.682340279752825,0.0673645546598716,0.0673645546598716,0.0693906105142943,0.0693906105142943,0.508,0.492
"1379",178,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.137466756882572,0.862533243117428,0.145330433071727,0.854669566928273,0.0181434117261735,0.0181434117261735,0.0302216882343562,0.0302216882343562,0.094,0.906,0.25390098501611,0.74609901498389,0.140281026605164,0.859718973394836,0.0588141565783166,0.0588141565783166,0.0319232644668788,0.0319232644668788,0.508,0.492
"1380",179,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.111545591280984,0.888454408719016,0.128147868355188,0.871852131644812,0.0147299184890858,0.0147299184890858,0.0246699793768664,0.0246699793768665,0.094,0.906,0.370737647531571,0.629262352468429,0.380806003912068,0.619193996087932,0.0318415282531587,0.0318415282531588,0.0613162590787472,0.0613162590787472,0.508,0.492
"1381",180,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0806734335175379,0.919326566482462,0.0743042175548468,0.925695782445153,0.016577612646617,0.016577612646617,0.0168670494926704,0.0168670494926704,0.094,0.906,0.590755193849282,0.409244806150718,0.844710486607756,0.155289513392244,0.0889633654562916,0.0889633654562916,0.0327807624973675,0.0327807624973675,0.508,0.492
"1382",181,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0690594144746598,0.93094058552534,0.0652906639183142,0.934709336081686,0.013922526202248,0.013922526202248,0.0182141505449657,0.0182141505449657,0.094,0.906,0.573696222443675,0.426303777556325,0.733729069656277,0.266270930343723,0.0626170882289033,0.0626170882289033,0.0799923197071768,0.0799923197071768,0.508,0.492
"1383",182,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0774853227690411,0.922514677230959,0.0861925098227582,0.913807490177242,0.0142670500228992,0.0142670500228992,0.0235231759824979,0.0235231759824979,0.094,0.906,0.484091818154982,0.515908181845018,0.33513192431775,0.66486807568225,0.0437292543369677,0.0437292543369677,0.0538950150952015,0.0538950150952015,0.508,0.492
"1384",183,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.109571537105551,0.890428462894449,0.107623747510696,0.892376252489304,0.0157410111968425,0.0157410111968424,0.0198514146225041,0.0198514146225041,0.094,0.906,0.51490051866607,0.48509948133393,0.403217548022058,0.596782451977942,0.0430908611166836,0.0430908611166837,0.0637792453547667,0.0637792453547667,0.508,0.492
"1385",184,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.104254903188316,0.895745096811684,0.102530424103655,0.897469575896345,0.017174955884791,0.017174955884791,0.0210769327526117,0.0210769327526117,0.094,0.906,0.305127253070399,0.694872746929601,0.26796301477186,0.73203698522814,0.0336609782081974,0.0336609782081974,0.0656235956720382,0.0656235956720381,0.508,0.492
"1386",185,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.137249251628908,0.862750748371092,0.139765672166677,0.860234327833323,0.0191503233179786,0.0191503233179785,0.0296693249467524,0.0296693249467524,0.094,0.906,0.662334256343065,0.337665743656935,0.378977307436818,0.621022692563181,0.0504475627713105,0.0504475627713105,0.0659757111717653,0.0659757111717653,0.508,0.492
"1387",186,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0801561384870599,0.91984386151294,0.077500500512289,0.922499499487711,0.0157133546867501,0.0157133546867501,0.0149079334774195,0.0149079334774195,0.094,0.906,0.6542110896838,0.3457889103162,0.671540282406699,0.328459717593301,0.0350340890458432,0.0350340890458432,0.0461462244571558,0.0461462244571558,0.508,0.492
"1388",187,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.117892232608014,0.882107767391986,0.126239102599819,0.873760897400181,0.0160723675246269,0.0160723675246269,0.0233565921781316,0.0233565921781315,0.094,0.906,0.568220269734619,0.431779730265381,0.764156069692608,0.235843930307392,0.0663549026800141,0.0663549026800141,0.0489913876629594,0.0489913876629594,0.508,0.492
"1389",188,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.119351753024316,0.880648246975684,0.119085072641702,0.880914927358297,0.0179152824679344,0.0179152824679345,0.019571296396058,0.019571296396058,0.094,0.906,0.468898035857344,0.531101964142656,0.301495037855535,0.698504962144465,0.0560228781770918,0.0560228781770918,0.0463329938201199,0.0463329938201199,0.508,0.492
"1390",189,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.1422997713837,0.8577002286163,0.14098624608043,0.85901375391957,0.0223056399982552,0.0223056399982553,0.0356727126145082,0.0356727126145082,0.094,0.906,0.689819232199807,0.310180767800193,0.62168436377266,0.37831563622734,0.0298026266394008,0.0298026266394009,0.0524325836961332,0.0524325836961332,0.508,0.492
"1391",190,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.087046308031822,0.912953691968178,0.0927250162519946,0.907274983748005,0.0147185101425958,0.0147185101425959,0.0319430680420877,0.0319430680420877,0.094,0.906,0.643689748930766,0.356310251069234,0.466503216983597,0.533496783016403,0.0402944217267059,0.0402944217267059,0.0544924866606459,0.0544924866606459,0.508,0.492
"1392",191,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0626518481678777,0.937348151832122,0.0661845819362289,0.933815418063771,0.0125741542936604,0.0125741542936604,0.0175084707339683,0.0175084707339683,0.094,0.906,0.506547681341753,0.493452318658247,0.800265626811549,0.199734373188452,0.0770948040694584,0.0770948040694584,0.0413474899267383,0.0413474899267383,0.508,0.492
"1393",192,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0745350969800059,0.925464903019994,0.0849405854701717,0.915059414529828,0.0135082192955895,0.0135082192955896,0.0198586277569935,0.0198586277569935,0.094,0.906,0.728377490089447,0.271622509910553,0.650989793836849,0.349010206163151,0.027386820665161,0.027386820665161,0.0832915976010905,0.0832915976010905,0.508,0.492
"1394",193,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0797794174383949,0.920220582561605,0.0800074537962863,0.919992546203714,0.0146017807260828,0.0146017807260828,0.0167055532810178,0.0167055532810178,0.094,0.906,0.542135976966572,0.457864023033428,0.752819731841939,0.247180268158061,0.0712468635308751,0.071246863530875,0.0408769473924971,0.0408769473924971,0.508,0.492
"1395",194,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.111049450414065,0.888950549585935,0.113915001723046,0.886084998276954,0.0155566975587675,0.0155566975587675,0.0209139268117602,0.0209139268117602,0.094,0.906,0.68993831515642,0.31006168484358,0.454873549769325,0.545126450230675,0.0404974799211914,0.0404974799211914,0.073668701295325,0.073668701295325,0.508,0.492
"1396",195,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0835653268410567,0.916434673158943,0.0961018644782252,0.903898135521775,0.0122582431203663,0.0122582431203663,0.0194599996368237,0.0194599996368237,0.094,0.906,0.29701421269167,0.70298578730833,0.22517326795251,0.77482673204749,0.0435583328760124,0.0435583328760124,0.0425179453883714,0.0425179453883714,0.508,0.492
"1397",196,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0766894135646321,0.923310586435368,0.0865996532347835,0.913400346765216,0.0127682208547651,0.0127682208547651,0.0188615501292469,0.0188615501292469,0.094,0.906,0.426949794899086,0.573050205100914,0.385896087608973,0.614103912391027,0.0349915971660272,0.0349915971660272,0.0645944340634556,0.0645944340634556,0.508,0.492
"1398",197,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.0912908320483113,0.908709167951689,0.0932390097090498,0.90676099029095,0.0165355335503148,0.0165355335503148,0.0239518198122317,0.0239518198122317,0.094,0.906,0.259071087270545,0.740928912729455,0.794759897822024,0.205240102177976,0.023359364781636,0.0233593647816361,0.0532575666105444,0.0532575666105444,0.508,0.492
"1399",198,"simulationRuns/sim_1//data/epi_3000-0.9-0.5_1",0.094773108825179,0.905226891174821,0.0897314149744065,0.910268585025593,0.0186713603398613,0.0186713603398613,0.0264971018039648,0.0264971018039648,0.094,0.906,0.325144080892134,0.674855919107866,0.327325816976192,0.672674183023808,0.0305970054379529,0.0305970054379529,0.0533931557092476,0.0533931557092475,0.508,0.492
