"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"225",24,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.105584841225624,0.894415158774376,0.110016415147657,0.889983584852343,0.0294010379578643,0.0294010379578643,0.0364537450424579,0.0364537450424579,0.0479588068282098,0.836789124376962,0.0385670748644394,0.818534244569125,0.163210875623038,0.95204119317179,0.181465755430874,0.96143292513556,0.1245,0.8755,0.448449652327603,0.551550347672397,0.462264210850508,0.537735789149492,0.0583874590504823,0.0583874590504823,0.0741961061067765,0.0741961061067765,0.334010232588658,0.437110927933451,0.316839842881226,0.39231142118021,0.562889072066549,0.665989767411342,0.60768857881979,0.683160157118774,0.4705,0.5295
"226",25,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.10176604975876,0.898233950241241,0.098565978380911,0.901434021619089,0.039604400883788,0.039604400883788,0.0503434061662873,0.0503434061662873,0.0241414240265351,0.820609324509016,-0.000107097705012202,0.802760945533166,0.179390675490984,0.975858575973465,0.197239054466834,1.00010709770501,0.1245,0.8755,0.656506249213803,0.343493750786197,0.661341655232422,0.338658344767578,0.0551691492676027,0.0551691492676027,0.0952007382965892,0.0952007382965891,0.548374716649302,0.235362218221696,0.474748208171107,0.152064897706263,0.764637781778304,0.451625283350698,0.847935102293737,0.525251791828893,0.4705,0.5295
"227",26,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.133319596521932,0.866680403478068,0.130691999621377,0.869308000378623,0.0320611753421867,0.0320611753421866,0.0433045037156313,0.0433045037156314,0.0704796928512458,0.803840499807383,0.0458151723387392,0.784431173095986,0.196159500192617,0.929520307148754,0.215568826904014,0.954184827661261,0.1245,0.8755,0.511170658408333,0.488829341591667,0.510395824697346,0.489604175302654,0.0615613215162914,0.0615613215162913,0.0968432759698591,0.0968432759698591,0.390510468236402,0.368169151419736,0.320583003796422,0.29979135440173,0.631830848580265,0.609489531763598,0.70020864559827,0.679416996203578,0.4705,0.5295
"228",27,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.211019368675604,0.788980631324396,0.197618241135258,0.802381758864743,0.0426422621543012,0.0426422621543011,0.0910939843151556,0.0910939843151557,0.127440534853174,0.705401797501966,0.0190740318775525,0.623837549607037,0.294598202498035,0.872559465146826,0.376162450392963,0.980925968122448,0.1245,0.8755,0.370104654385853,0.629895345614147,0.380885315458257,0.619114684541743,0.054788611117554,0.0547886111175541,0.0988711669012025,0.0988711669012025,0.262718976595447,0.522509667823741,0.1870978283319,0.425327197415386,0.477490332176259,0.737281023404553,0.574672802584614,0.8129021716681,0.4705,0.5295
"229",28,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.183408533222224,0.816591466777776,0.155098128944801,0.844901871055199,0.0496536151537646,0.0496536151537646,0.0558922086212921,0.0558922086212921,0.0860874475208451,0.719270381076398,0.0455494000470684,0.735353142157467,0.280729618923602,0.913912552479155,0.264646857842533,0.954450599952932,0.1245,0.8755,0.369022358047622,0.630977641952378,0.357134099484532,0.642865900515468,0.0553081607225804,0.0553081607225804,0.0718921976505524,0.0718921976505524,0.260618363031364,0.522573646936121,0.216225392089449,0.501957193120386,0.477426353063879,0.739381636968636,0.498042806879614,0.783774607910551,0.4705,0.5295
"230",29,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.244987095139475,0.755012904860525,0.22239538176191,0.777604618238089,0.0492523759539984,0.0492523759539984,0.0587452840744912,0.0587452840744912,0.148452438269638,0.658478247990689,0.107254624975908,0.662463861452087,0.341521752009311,0.851547561730362,0.337536138547913,0.892745375024092,0.1245,0.8755,0.455508794464728,0.544491205535273,0.477345976418597,0.522654023581403,0.0604263399111279,0.0604263399111279,0.0782761900573155,0.0782761900573156,0.337073168238917,0.426055579309462,0.323924643906259,0.369232691069064,0.573944420690538,0.662926831761083,0.630767308930936,0.676075356093741,0.4705,0.5295
"231",30,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.129878145465969,0.870121854534031,0.117599081735071,0.882400918264929,0.0345754929157921,0.0345754929157921,0.0377040787502606,0.0377040787502606,0.0621101793510165,0.802353888419079,0.0436990873845599,0.808500923914418,0.197646111580921,0.937889820648984,0.191499076085582,0.95630091261544,0.1245,0.8755,0.445340776963899,0.554659223036101,0.4563006790309,0.5436993209691,0.0591998069349457,0.0591998069349457,0.0895712552674734,0.0895712552674733,0.329309155371406,0.438627601443607,0.280741018706652,0.368139660644852,0.561372398556393,0.670690844628594,0.631860339355148,0.719258981293348,0.4705,0.5295
"232",31,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0971479309369684,0.902852069063032,0.130059222626035,0.869940777373965,0.0206121346663521,0.0206121346663521,0.0358458103069594,0.0358458103069594,0.0567481469909184,0.862452285116982,0.0598014344243947,0.799682989172324,0.137547714883018,0.943251853009082,0.200317010827675,0.940198565575605,0.1245,0.8755,0.500283515956457,0.499716484043543,0.545631341352881,0.454368658647119,0.0598063348073348,0.0598063348073348,0.0861423367521687,0.0861423367521687,0.383063099734081,0.382496067821167,0.37679236131863,0.285529678612869,0.617503932178833,0.616936900265919,0.714470321387131,0.62320763868137,0.4705,0.5295
"233",32,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0927931248467623,0.907206875153238,0.0856959421474932,0.914304057852507,0.0283317431899164,0.0283317431899164,0.0308080471652086,0.0308080471652086,0.0372629081945261,0.851676658501001,0.0253121697036845,0.853920285408698,0.148323341498999,0.962737091805474,0.146079714591302,0.974687830296315,0.1245,0.8755,0.472018494450392,0.527981505549608,0.466672203199264,0.533327796800736,0.0636154587345004,0.0636154587345004,0.116081076514283,0.116081076514283,0.347332195330772,0.403295206429987,0.23915329323127,0.305808886832742,0.596704793570013,0.652667804669228,0.694191113167258,0.76084670676873,0.4705,0.5295
"234",33,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0768001365793523,0.923199863420648,0.0910235991125544,0.908976400887446,0.0209341175907521,0.0209341175907522,0.0378418530125014,0.0378418530125014,0.0357692661014781,0.882168992942774,0.0168535672080516,0.834806368982943,0.117831007057226,0.964230733898522,0.165193631017057,0.983146432791948,0.1245,0.8755,0.535410716799115,0.464589283200885,0.556264795924691,0.443735204075309,0.0575952481274202,0.0575952481274202,0.0753326320704554,0.0753326320704554,0.422524030469371,0.351702596871141,0.408612837066598,0.296083245217216,0.648297403128859,0.577475969530629,0.703916754782784,0.591387162933402,0.4705,0.5295
"235",34,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.107357035696798,0.892642964303202,0.11395046447153,0.88604953552847,0.0306899590569349,0.0306899590569349,0.0511718671759554,0.0511718671759554,0.0472047159452055,0.83249064455161,0.0136536048066575,0.785752675863597,0.16750935544839,0.952795284054795,0.214247324136403,0.986346395193342,0.1245,0.8755,0.436560899843301,0.563439100156699,0.419166676793436,0.580833323206564,0.0600042088518023,0.0600042088518023,0.106850317672369,0.106850317672369,0.318952650493769,0.445830850807166,0.209740054155593,0.37140670056872,0.554169149192834,0.681047349506231,0.62859329943128,0.790259945844407,0.4705,0.5295
"236",35,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.136754227450755,0.863245772549245,0.17106082658336,0.82893917341664,0.029665700671503,0.0296657006715029,0.0542937792703928,0.0542937792703928,0.0786094541346089,0.8051009992331,0.0646450192133897,0.72252336604667,0.194899000766901,0.921390545865391,0.27747663395333,0.93535498078661,0.1245,0.8755,0.487228327017431,0.512771672982569,0.494349185790445,0.505650814209555,0.05845715738833,0.05845715738833,0.084428325772917,0.084428325772917,0.372652298536304,0.398195644501442,0.328869667275528,0.340171295694638,0.601804355498558,0.627347701463696,0.659828704305362,0.671130332724472,0.4705,0.5295
"237",36,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.074848498960005,0.925151501039995,0.072920985831454,0.927079014168546,0.0200443217856237,0.0200443217856237,0.0227372809154302,0.0227372809154301,0.0355616282601826,0.885864630340173,0.0283559152372109,0.882513943574303,0.114135369659827,0.964438371739817,0.117486056425697,0.971644084762789,0.1245,0.8755,0.354810259634241,0.645189740365759,0.367200641848957,0.632799358151043,0.0530854672387479,0.0530854672387479,0.0887122278173205,0.0887122278173205,0.250762743846295,0.541142224577813,0.193324675327008,0.458923391629095,0.458857775422187,0.749237256153705,0.541076608370905,0.806675324672992,0.4705,0.5295
"238",37,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.111617715674876,0.888382284325124,0.11521515690233,0.88478484309767,0.0272807626680788,0.0272807626680788,0.0319162033554797,0.0319162033554797,0.0581474208454413,0.83491198949569,0.0526593983255896,0.82222908452093,0.16508801050431,0.941852579154559,0.17777091547907,0.94734060167441,0.1245,0.8755,0.329078109848814,0.670921890151186,0.340841142459213,0.659158857540787,0.0513624490011145,0.0513624490011145,0.0919735308870941,0.0919735308870942,0.22840770980663,0.570251490109001,0.160573021920509,0.478890737002082,0.429748509890999,0.77159229019337,0.521109262997918,0.839426978079491,0.4705,0.5295
"239",38,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.10265250598225,0.89734749401775,0.141252840425047,0.858747159574953,0.025371284097792,0.025371284097792,0.0508817325713214,0.0508817325713214,0.052924789150578,0.847619777186077,0.0415246445852575,0.759018963735163,0.152380222813923,0.947075210849422,0.240981036264837,0.958475355414742,0.1245,0.8755,0.405607555471376,0.594392444528624,0.364046755884551,0.635953244115449,0.056826501787575,0.056826501787575,0.067877184930236,0.067877184930236,0.294227611967729,0.483012501024977,0.231007473421288,0.502913961652186,0.516987498975023,0.705772388032271,0.497086038347814,0.768992526578712,0.4705,0.5295
"240",39,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.128047220090854,0.871952779909146,0.112242939757786,0.887757060242214,0.0598905906388966,0.0598905906388966,0.0514048599197996,0.0514048599197996,0.0106616624386164,0.754567222256909,0.0114894143149791,0.787003534799406,0.245432777743091,0.989338337561384,0.212996465200594,0.988510585685021,0.1245,0.8755,0.428604693588111,0.571395306411889,0.436833415454302,0.563166584545698,0.0596771550791601,0.0596771550791601,0.0864466221445061,0.0864466221445061,0.311637469632957,0.454428082456735,0.26739803605107,0.393731205142466,0.545571917543265,0.688362530367043,0.606268794857534,0.73260196394893,0.4705,0.5295
"241",40,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0910160255178927,0.908983974482107,0.129792413908454,0.870207586091546,0.0173531225392941,0.0173531225392941,0.0450820506943764,0.0450820506943764,0.0570039053408763,0.874971854305091,0.0414315945474762,0.781846766730568,0.125028145694909,0.942996094659124,0.218153233269432,0.958568405452524,0.1245,0.8755,0.314030560682488,0.685969439317512,0.314668549870839,0.685331450129161,0.0552599989284882,0.0552599989284882,0.0686352769284028,0.0686352769284028,0.205720962782651,0.577659841417676,0.18014340709117,0.550806307349491,0.422340158582324,0.794279037217349,0.449193692650509,0.81985659290883,0.4705,0.5295
"242",41,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.173307397777796,0.826692602222204,0.243585701336066,0.756414298663934,0.0363286687923976,0.0363286687923976,0.0664549929492622,0.0664549929492621,0.102103206944697,0.755488411389105,0.113333915155512,0.62616251248338,0.244511588610895,0.897896793055303,0.37383748751662,0.886666084844488,0.1245,0.8755,0.573884181900257,0.426115818099743,0.547195838095614,0.452804161904387,0.0596761144097136,0.0596761144097137,0.0846296035530583,0.0846296035530583,0.456918997657219,0.309150633856704,0.381321815131619,0.286930138940392,0.690849366143296,0.543081002342782,0.713069861059608,0.618678184868381,0.4705,0.5295
"243",42,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.204506569323213,0.795493430676787,0.200271396654445,0.799728603345555,0.0481968046309931,0.0481968046309931,0.0722078163608011,0.0722078163608011,0.110040832246466,0.701027693600041,0.0587440765872753,0.658201283278384,0.298972306399959,0.889959167753534,0.341798716721616,0.941255923412725,0.1245,0.8755,0.398424229439195,0.601575770560805,0.408539685494959,0.591460314505041,0.0581744231252851,0.0581744231252851,0.0729900374795641,0.0729900374795641,0.284402360113636,0.487553901235246,0.265479212035013,0.448399841045096,0.512446098764754,0.715597639886364,0.551600158954904,0.734520787964987,0.4705,0.5295
"244",43,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.06190894611281,0.93809105388719,0.0993123300815609,0.900687669918439,0.0157672229380127,0.0157672229380128,0.033261843874071,0.033261843874071,0.031005189154305,0.907187296928685,0.0341191160883817,0.83549445592526,0.092812703071315,0.968994810845695,0.16450554407474,0.965880883911618,0.1245,0.8755,0.535808067880612,0.464191932119389,0.558025481102404,0.441974518897596,0.0604005184331316,0.0604005184331316,0.110954489320397,0.110954489320397,0.417423051751674,0.345806915990451,0.340554682034426,0.224503719829617,0.654193084009549,0.582576948248326,0.775496280170383,0.659445317965574,0.4705,0.5295
"245",44,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.102428688098898,0.897571311901102,0.0967875376358162,0.903212462364184,0.0293426865889655,0.0293426865889656,0.0318249070753005,0.0318249070753005,0.0449170223845253,0.84005964618673,0.0344107197682272,0.840835644496595,0.15994035381327,0.955082977615475,0.159164355503405,0.965589280231773,0.1245,0.8755,0.428854746474797,0.571145253525203,0.432321857136623,0.567678142863376,0.0577817449831472,0.0577817449831472,0.0768583210713848,0.0768583210713848,0.315602526307828,0.457893033358235,0.281679547836709,0.417035833563462,0.542106966641765,0.684397473692172,0.582964166436538,0.718320452163291,0.4705,0.5295
"246",45,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0975873712837164,0.902412628716284,0.0995535307517084,0.900446469248292,0.0285868763902154,0.0285868763902154,0.0346175903573032,0.0346175903573032,0.0415570935588943,0.846382350991461,0.0317030536513942,0.832595992147977,0.153617649008539,0.958442906441106,0.167404007852023,0.968296946348606,0.1245,0.8755,0.497527015637719,0.502472984362281,0.483881548974943,0.516118451025057,0.0593276608422422,0.0593276608422422,0.0771524251653067,0.0771524251653067,0.381244800386924,0.386190769111486,0.332662795650942,0.364899697701056,0.613809230888514,0.618755199613076,0.635100302298944,0.667337204349058,0.4705,0.5295
"247",46,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.12381480347503,0.87618519652497,0.131339092986558,0.868660907013442,0.0253009443276572,0.0253009443276572,0.0385907467302799,0.0385907467302799,0.074224952592822,0.826595345642762,0.0557012293952092,0.793023043422094,0.173404654357238,0.925775047407178,0.206976956577907,0.944298770604791,0.1245,0.8755,0.315421807812585,0.684578192187415,0.322317160916689,0.677682839083311,0.0513355052947861,0.0513355052947861,0.0717656428156379,0.0717656428156379,0.214804217434804,0.583960601809634,0.181656500998039,0.537022179164661,0.416039398190366,0.785195782565196,0.462977820835339,0.818343499001961,0.4705,0.5295
"248",47,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0816277002024528,0.918372299797547,0.096840350774908,0.903159649225092,0.0196124281741645,0.0196124281741645,0.0306914888600696,0.0306914888600696,0.0431873409810903,0.879931940576185,0.0366850326091716,0.843004331059356,0.120068059423815,0.95681265901891,0.156995668940644,0.963314967390828,0.1245,0.8755,0.559317331019517,0.440682668980483,0.519587904644647,0.480412095355353,0.0580462077551487,0.0580462077551487,0.0769222236667264,0.0769222236667264,0.445546763819426,0.326912101780391,0.368820346257863,0.32964453696857,0.673087898219609,0.554453236180574,0.67035546303143,0.631179653742137,0.4705,0.5295
"249",48,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.130119935419678,0.869880064580322,0.132050491556195,0.867949508443805,0.0339449377004234,0.0339449377004234,0.0476108425578327,0.0476108425578327,0.063587857526848,0.803347986687492,0.0387332401428429,0.774632257030453,0.196652013312508,0.936412142473152,0.225367742969547,0.961266759857157,0.1245,0.8755,0.518755915800777,0.481244084199223,0.502752372144007,0.497247627855993,0.0623162953360852,0.0623162953360852,0.0991971537558898,0.0991971537558898,0.39661597694205,0.359104145340496,0.308325950782463,0.302821206494449,0.640895854659504,0.60338402305795,0.697178793505551,0.691674049217537,0.4705,0.5295
"250",49,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0638162938564858,0.936183706143514,0.0604478254483572,0.939552174551643,0.0231596155946395,0.0231596155946395,0.0233923835137014,0.0233923835137014,0.0184234472909923,0.890790859578021,0.0145987537615025,0.893703102864788,0.109209140421979,0.981576552709008,0.106296897135212,0.985401246238497,0.1245,0.8755,0.362107772798823,0.637892227201177,0.366883944564592,0.633116055435408,0.0569886867065509,0.0569886867065509,0.0777166864077798,0.0777166864077798,0.250409946853983,0.526194401256337,0.214559239205343,0.48079135007616,0.473805598743663,0.749590053146017,0.51920864992384,0.785440760794657,0.4705,0.5295
"251",50,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.102829370119803,0.897170629880197,0.100228323198357,0.899771676801643,0.0345044905201584,0.0345044905201584,0.0306011363196299,0.0306011363196299,0.0352005687002922,0.829541828460687,0.040250096011882,0.839793449615169,0.170458171539313,0.964799431299708,0.160206550384831,0.959749903988118,0.1245,0.8755,0.419546837691383,0.580453162308617,0.40595243157664,0.59404756842336,0.0599886731078958,0.0599886731078958,0.0831294794328965,0.0831294794328965,0.301969038399907,0.462875363017141,0.243018651888163,0.431113788734883,0.537124636982859,0.698030961600093,0.568886211265118,0.756981348111837,0.4705,0.5295
"252",51,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0499613836612069,0.950038616338793,0.0707058882552636,0.929294111744736,0.0140440315438993,0.0140440315438993,0.0309563998982464,0.0309563998982464,0.0224350818351643,0.92251231451275,0.0100313444547006,0.868619567944173,0.0774876854872495,0.977564918164836,0.131380432055827,0.989968655545299,0.1245,0.8755,0.478905323677961,0.521094676322039,0.47385320333796,0.52614679666204,0.058824516110013,0.0588245161100131,0.102209091167581,0.102209091167581,0.363609272102336,0.405798624746413,0.273523384649502,0.325816977973582,0.594201375253587,0.636390727897664,0.674183022026418,0.726476615350498,0.4705,0.5295
"253",52,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0733114533222471,0.926688546677753,0.0701773544958634,0.929822645504137,0.0321742997871624,0.0321742997871623,0.0282465269816255,0.0282465269816255,0.0102498257394089,0.863626919094915,0.0148141616118774,0.874459452620151,0.136373080905085,0.989750174260591,0.125540547379849,0.985185838388123,0.1245,0.8755,0.334505761358059,0.665494238641941,0.382332892398363,0.617667107601637,0.0505703206113895,0.0505703206113895,0.0986943033474264,0.0986943033474264,0.235387932959735,0.566376410243618,0.188892057837407,0.424226273040681,0.433623589756382,0.764612067040265,0.575773726959319,0.811107942162592,0.4705,0.5295
"254",53,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.129745976619903,0.870254023380097,0.112902464010528,0.887097535989472,0.0303291785982145,0.0303291785982145,0.0309750722636657,0.0309750722636657,0.0703007865674025,0.810808833327597,0.052191322373743,0.826386394352687,0.189191166672403,0.929699213432598,0.173613605647312,0.947808677626257,0.1245,0.8755,0.495183254625296,0.504816745374704,0.472034970740995,0.527965029259005,0.0630515454945015,0.0630515454945015,0.101512014751708,0.101512014751708,0.371602225456073,0.381235716205481,0.273071421827646,0.329001480345657,0.618764283794519,0.628397774543927,0.670998519654343,0.726928578172354,0.4705,0.5295
"255",54,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.100033132053204,0.899966867946796,0.0987042514679264,0.901295748532074,0.0326469541295242,0.0326469541295242,0.0332561730549882,0.0332561730549882,0.0360451019593364,0.835978837852929,0.0335221522801494,0.836113649344297,0.164021162147071,0.963954898040664,0.163886350655703,0.966477847719851,0.1245,0.8755,0.581665692062449,0.418334307937551,0.572455016177148,0.427544983822852,0.057722711111568,0.057722711111568,0.086341422288407,0.086341422288407,0.468529178283776,0.305197794158877,0.40322582849187,0.258315796137575,0.694802205841123,0.531470821716224,0.741684203862425,0.59677417150813,0.4705,0.5295
"256",55,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.155918466526972,0.844081533473028,0.187806457581645,0.812193542418355,0.0379842249524763,0.0379842249524763,0.0687533244329377,0.0687533244329377,0.0814693856201181,0.769632452566175,0.0530499416930871,0.677437026529797,0.230367547433825,0.918530614379882,0.322562973470203,0.946950058306913,0.1245,0.8755,0.504964969721355,0.495035030278645,0.477009899158109,0.522990100841891,0.0587624288073659,0.0587624288073659,0.0797412095321377,0.0797412095321378,0.389790609258918,0.379860669816208,0.320717128475119,0.366697330158901,0.620139330183792,0.610209390741082,0.633302669841099,0.679282871524881,0.4705,0.5295
"257",56,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.157295517038111,0.842704482961889,0.153152769313132,0.846847230686868,0.0423131933621222,0.0423131933621222,0.052057161899371,0.052057161899371,0.0743616580483517,0.759770623972129,0.0511207319903646,0.744815193364101,0.240229376027871,0.925638341951648,0.255184806635899,0.948879268009635,0.1245,0.8755,0.528775122142494,0.471224877857506,0.517434289133371,0.48256571086663,0.0593998821563777,0.0593998821563777,0.0870200116669273,0.0870200116669273,0.412351353115994,0.354801108831006,0.346875066266193,0.312006487999452,0.645198891168995,0.587648646884006,0.687993512000548,0.653124933733807,0.4705,0.5295
"258",57,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0749934746725388,0.925006525327461,0.0817120700497895,0.91828792995021,0.0188268170734246,0.0188268170734246,0.0245323205040206,0.0245323205040206,0.0380929132086265,0.888105963863549,0.0336287218619091,0.87020458176233,0.111894036136451,0.961907086791374,0.12979541823767,0.966371278138091,0.1245,0.8755,0.407648418789863,0.592351581210137,0.401798911280147,0.598201088719853,0.0577885830949508,0.0577885830949508,0.072899593509541,0.072899593509541,0.294382795923759,0.479085958344033,0.258915708001447,0.455317885441153,0.520914041655967,0.70561720407624,0.544682114558847,0.741084291998553,0.4705,0.5295
"259",58,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.118264790805643,0.881735209194357,0.106584332670475,0.893415667329525,0.0370942282234404,0.0370942282234404,0.0324896420048167,0.0324896420048167,0.0455601034876993,0.809030521876414,0.0429046343410343,0.829735969000085,0.190969478123586,0.954439896512301,0.170264030999916,0.957095365658966,0.1245,0.8755,0.39638998508744,0.60361001491256,0.442576444471375,0.557423555528625,0.0615896340579803,0.0615896340579803,0.0835755108195283,0.0835755108195283,0.275674302333799,0.482894332158918,0.2787684432651,0.39361555432235,0.517105667841082,0.724325697666201,0.60638444567765,0.7212315567349,0.4705,0.5295
"260",59,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.104042114248239,0.89595788575176,0.115355400446683,0.884644599553317,0.0346758054535651,0.0346758054535651,0.0644477857528458,0.0644477857528459,0.0360775355592518,0.827993307062773,-0.0109622596288945,0.758326939477739,0.172006692937227,0.963922464440748,0.241673060522261,1.01096225962889,0.1245,0.8755,0.617984069438196,0.382015930561804,0.569627045881406,0.430372954118594,0.07962534166264,0.07962534166264,0.196806667692631,0.196806667692631,0.461918399779422,0.225950260903029,0.183885977203849,0.0446318854410368,0.774049739096971,0.538081600220578,0.955368114558963,0.816114022796151,0.4705,0.5295
"261",60,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.134795099818404,0.865204900181596,0.138481717054753,0.861518282945247,0.0336341913991273,0.0336341913991273,0.0561953371500924,0.0561953371500925,0.0688720846761146,0.799281885039306,0.0283388562405716,0.751375422131066,0.200718114960694,0.931127915323885,0.248624577868934,0.971661143759428,0.1245,0.8755,0.545838225253489,0.454161774746511,0.549521912277717,0.450478087722283,0.0586850410334713,0.0586850410334713,0.0786278476883375,0.0786278476883375,0.430815544827885,0.339139094320907,0.395411330808576,0.296367506253141,0.660860905679093,0.569184455172115,0.703632493746859,0.604588669191424,0.4705,0.5295
"262",61,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0586201882078297,0.94137981179217,0.0717086289121652,0.928291371087835,0.0150826184284266,0.0150826184284267,0.0283131420736273,0.0283131420736273,0.0290582560881134,0.911817879672454,0.0162148704478558,0.872797612623525,0.0881821203275459,0.970941743911886,0.127202387376475,0.983785129552144,0.1245,0.8755,0.353419295347609,0.646580704652391,0.363642075764526,0.636357924235474,0.0566137319276199,0.0566137319276199,0.0865430358558142,0.0865430358558142,0.242456380769474,0.535617790074256,0.19401772548713,0.466733573958079,0.464382209925744,0.757543619230526,0.533266426041921,0.80598227451287,0.4705,0.5295
"263",62,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.121734317620294,0.878265682379706,0.135832479922385,0.864167520077615,0.0278369750822464,0.0278369750822464,0.0510914149565319,0.0510914149565319,0.0671738464590914,0.823705211218503,0.035693306607582,0.764028346762813,0.176294788781497,0.932826153540909,0.235971653237187,0.964306693392418,0.1245,0.8755,0.509117389809301,0.490882610190699,0.537264413661762,0.462735586338238,0.0589829781724303,0.0589829781724303,0.144597174391106,0.144597174391106,0.393510752591338,0.375275972972735,0.253853951855194,0.17932512453167,0.624724027027265,0.606489247408662,0.82067487546833,0.746146048144806,0.4705,0.5295
"264",63,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.109548551336348,0.890451448663652,0.108434774296286,0.891565225703714,0.0470861592134526,0.0470861592134526,0.0597772796941121,0.0597772796941121,0.0172596792779806,0.798162576605285,-0.00872869390417366,0.774401757503254,0.201837423394715,0.982740320722019,0.225598242496746,1.00872869390417,0.1245,0.8755,0.569868380340993,0.430131619659007,0.561539555563845,0.438460444436155,0.0834515761241825,0.0834515761241824,0.118883344898495,0.118883344898495,0.406303291137595,0.26656653045561,0.328528199562796,0.205449088435105,0.73343346954439,0.593696708862405,0.794550911564895,0.671471800437204,0.4705,0.5295
"265",64,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.130048833395507,0.869951166604493,0.123008604513973,0.876991395486027,0.033987867631041,0.033987867631041,0.0383941265410634,0.0383941265410633,0.0634326128386671,0.803334946047652,0.0477561164934889,0.801738907465543,0.196665053952348,0.936567387161333,0.198261092534457,0.952243883506511,0.1245,0.8755,0.430303948087014,0.569696051912986,0.45938266954917,0.54061733045083,0.0590482328560374,0.0590482328560374,0.0830529816811098,0.0830529816811098,0.31456941168918,0.453961515515153,0.296598825454195,0.377833486355855,0.546038484484847,0.68543058831082,0.622166513644146,0.703401174545805,0.4705,0.5295
"266",65,"simulationRuns/sim_6//data/epi_2000-0.25-0.75_1",0.0745698495880193,0.925430150411981,0.0857101206312183,0.914289879368782,0.0276335112730036,0.0276335112730036,0.0396332866782085,0.0396332866782085,0.0204081674929322,0.871268468316894,0.00802887874192959,0.836608637479493,0.128731531683106,0.979591832507068,0.163391362520507,0.99197112125807,0.1245,0.8755,0.442293700755316,0.557706299244684,0.453066802726047,0.546933197273953,0.0578446293393753,0.0578446293393753,0.0749585656092456,0.0749585656092456,0.32891822725014,0.444330825739509,0.306148014131925,0.400014408679832,0.555669174260491,0.67108177274986,0.599985591320168,0.693851985868075,0.4705,0.5295
