"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"24",23,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0590197906648531,0.940980209335147,0.0580743441507361,0.941925655849264,0.0162146325561941,0.0162146325561941,0.018907294266701,0.018907294266701,0.0272391108547127,0.909199529525007,0.0210160473880021,0.90486735908653,0.0908004704749934,0.972760889145287,0.0951326409134701,0.978983952611998,0.0693333333333333,0.930666666666667,0.549687740652127,0.450312259347874,0.565534980708479,0.43446501929152,0.0352503450347775,0.0352503450347775,0.0460845583268682,0.0460845583268682,0.480597064383963,0.38122158307971,0.475209246387818,0.344139284970859,0.61877841692029,0.519402935616037,0.655860715029141,0.524790753612182,0.501333333333333,0.498666666666667
"25",24,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0452843448818975,0.954715655118103,0.0428677327626489,0.957132267237351,0.0121299763674626,0.0121299763674626,0.0177349453228853,0.0177349453228853,0.0215095912016708,0.930940901437876,0.00810723992979376,0.922371774404496,0.0690590985621242,0.978490408798329,0.077628225595504,0.991892760070206,0.0693333333333333,0.930666666666667,0.465172939660337,0.534827060339663,0.453804741498359,0.546195258501641,0.0336191020296886,0.0336191020296886,0.0645741874684592,0.0645741874684592,0.399279499682148,0.468933620361473,0.327239334060179,0.419629851063461,0.531066379638527,0.600720500317852,0.580370148936539,0.672760665939821,0.501333333333333,0.498666666666667
"26",25,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0617595813015398,0.93824041869846,0.0602492828787865,0.939750717121213,0.0124644879732129,0.0124644879732129,0.0130093709528,0.0130093709528,0.0373291848740425,0.913810022270963,0.0347509158112985,0.914252350053726,0.086189977729037,0.962670815125958,0.0857476499462745,0.965249084188701,0.0693333333333333,0.930666666666667,0.574906735719205,0.425093264280795,0.563931467190039,0.436068532809961,0.0334853684881606,0.0334853684881606,0.0560746724795717,0.0560746724795717,0.509275413482411,0.359461942044,0.454025109130079,0.32616217475,0.640538057956,0.490724586517589,0.67383782525,0.545974890869921,0.501333333333333,0.498666666666667
"27",26,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0702924745706447,0.929707525429355,0.0720511894399627,0.927948810560037,0.0145367787038269,0.0145367787038268,0.0168631511804074,0.0168631511804074,0.041800388311144,0.901215439169855,0.0389994131263641,0.894897034246439,0.0987845608301454,0.958199611688856,0.105102965753561,0.961000586873636,0.0693333333333333,0.930666666666667,0.516428179067125,0.483571820932875,0.503106520159011,0.496893479840989,0.0337046519716518,0.0337046519716518,0.0459219617983884,0.0459219617983884,0.450367061202687,0.417510703068438,0.413099475034169,0.406886434716148,0.582489296931562,0.549632938797313,0.593113565283852,0.586900524965831,0.501333333333333,0.498666666666667
"28",27,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0752462385873778,0.924753761412622,0.0806917493289242,0.919308250671076,0.0114625665775313,0.0114625665775313,0.0137498591188253,0.0137498591188253,0.0527796080954165,0.902287130920661,0.0537420254560267,0.892358526798178,0.0977128690793391,0.947220391904584,0.107641473201822,0.946257974543973,0.0693333333333333,0.930666666666667,0.490237031806115,0.509762968193885,0.479501480124602,0.520498519875398,0.0338857918548279,0.0338857918548279,0.0534437452256119,0.0534437452256118,0.423820879770653,0.443346816158422,0.374751739482403,0.415748779233199,0.556653183841578,0.576179120229347,0.584251220766801,0.625248260517597,0.501333333333333,0.498666666666667
"29",28,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.100656772202334,0.899343227797666,0.102811280318722,0.897188719681278,0.0166215717088616,0.0166215717088615,0.0313458253620065,0.0313458253620065,0.068078491652965,0.866764947248298,0.0413734626091894,0.835750901971745,0.133235052751702,0.931921508347035,0.164249098028255,0.95862653739081,0.0693333333333333,0.930666666666667,0.490529934459884,0.509470065540116,0.499719809794847,0.500280190205153,0.034436695228572,0.034436695228572,0.0536270905729972,0.0536270905729972,0.423034011811883,0.441974142892115,0.394610712271773,0.395171092682078,0.558025857107885,0.576965988188117,0.604828907317922,0.605389287728227,0.501333333333333,0.498666666666667
"30",29,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0694859166562599,0.93051408334374,0.072266054386678,0.927733945613322,0.0123785177347728,0.0123785177347728,0.0151998735166006,0.0151998735166006,0.0452240218961052,0.906252188583585,0.0424743022941409,0.897942193520785,0.0937478114164146,0.954775978103895,0.102057806479215,0.957525697705859,0.0693333333333333,0.930666666666667,0.486050998880814,0.513949001119186,0.479138225210221,0.520861774789779,0.0337143440121068,0.0337143440121068,0.0629872694842881,0.0629872694842881,0.419970884617084,0.447868886855457,0.355683177021016,0.397406726600574,0.552131113144543,0.580029115382916,0.602593273399426,0.644316822978984,0.501333333333333,0.498666666666667
"31",30,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.117186763302046,0.882813236697954,0.10666553848845,0.89333446151155,0.0229030846241985,0.0229030846241985,0.0240021094884788,0.0240021094884788,0.072296717438617,0.837923190834525,0.0596214038910316,0.846290326914131,0.162076809165475,0.927703282561383,0.153709673085869,0.940378596108968,0.0693333333333333,0.930666666666667,0.446159816770517,0.553840183229483,0.457877471515875,0.542122528484125,0.0332852741786765,0.0332852741786766,0.0510800426292637,0.0510800426292637,0.380920679380311,0.488601045839277,0.357760587962518,0.442005644930768,0.511398954160723,0.619079320619689,0.557994355069232,0.642239412037482,0.501333333333333,0.498666666666667
"32",31,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0706325273732346,0.929367472626765,0.0654618973962085,0.934538102603792,0.0117510298880386,0.0117510298880386,0.0138355204808562,0.0138355204808562,0.0476005087926789,0.90633545404621,0.0383442772537302,0.907420482461313,0.0936645459537903,0.952399491207321,0.0925795175386867,0.96165572274627,0.0693333333333333,0.930666666666667,0.474905348281942,0.525094651718058,0.467546798367974,0.532453201632026,0.0340107045153915,0.0340107045153915,0.0637629962340379,0.0637629962340379,0.408244367431775,0.458433670867891,0.34257132574926,0.407477729013311,0.541566329132109,0.591755632568225,0.592522270986689,0.65742867425074,0.501333333333333,0.498666666666667
"33",32,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0591996173001844,0.940800382699816,0.0594984950683747,0.940501504931625,0.0119741507826204,0.0119741507826204,0.0142528081088909,0.0142528081088909,0.0357302817662483,0.91733104716588,0.0315629911749485,0.912566001038199,0.0826689528341204,0.964269718233752,0.0874339989618008,0.968437008825051,0.0693333333333333,0.930666666666667,0.530246229741221,0.469753770258779,0.530653538051121,0.469346461948879,0.0337314333035642,0.0337314333035642,0.0567157445021381,0.0567157445021381,0.464132620466235,0.403640160983793,0.41949067882693,0.358183602724688,0.596359839016207,0.535867379533765,0.641816397275311,0.58050932117307,0.501333333333333,0.498666666666667
"34",33,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0453477989822932,0.954652201017707,0.0485308223203004,0.9514691776797,0.00993449973344513,0.00993449973344515,0.0121922219672749,0.0121922219672749,0.0258761795047408,0.935180581540154,0.0246340672644416,0.927572422623841,0.0648194184598457,0.974123820495259,0.0724275773761592,0.975365932735558,0.0693333333333333,0.930666666666667,0.545781763321184,0.454218236678816,0.553577202439594,0.446422797560406,0.033714436475997,0.033714436475997,0.0621765576935718,0.0621765576935718,0.47970146782823,0.388137941185862,0.431711149360193,0.324556744481006,0.611862058814138,0.520298532171771,0.675443255518994,0.568288850639807,0.501333333333333,0.498666666666667
"35",34,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0755933526211917,0.924406647378808,0.088479633563934,0.911520366436066,0.0133687993581512,0.0133687993581512,0.0210476581231523,0.0210476581231523,0.0493905058792154,0.898203800636832,0.0472262236425554,0.870266956514687,0.101796199363168,0.950609494120785,0.129733043485313,0.952773776357445,0.0693333333333333,0.930666666666667,0.491086325220595,0.508913674779405,0.506409080418277,0.493590919581723,0.0346625339317719,0.0346625339317719,0.0669603206816714,0.0669603206816714,0.423147758714322,0.440975108273132,0.375166851882201,0.362348691045647,0.559024891726868,0.576852241285678,0.637651308954353,0.624833148117799,0.501333333333333,0.498666666666667
"36",35,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0318134897655146,0.968186510234485,0.0319095980421224,0.968090401957878,0.0086495464969581,0.00864954649695809,0.012070253446824,0.012070253446824,0.0148603786314767,0.951233399100448,0.0082519012863474,0.944432705202103,0.0487666008995524,0.985139621368523,0.0555672947978973,0.991748098713653,0.0693333333333333,0.930666666666667,0.570713163445599,0.429286836554401,0.539764192588816,0.460235807411184,0.0334514187349334,0.0334514187349334,0.0587837687069211,0.0587837687069211,0.50514838272513,0.363722055833931,0.424548005923251,0.345019620745618,0.636277944166069,0.49485161727487,0.654980379254381,0.575451994076749,0.501333333333333,0.498666666666667
"37",36,"simulationRuns/sim_3/data/epi_3000-0.25-0.5_1",0.0753663356389251,0.924633664361075,0.0785962344970583,0.921403765502942,0.0131416204634173,0.0131416204634173,0.0193212296898061,0.0193212296898061,0.0496087595306272,0.898876088252777,0.0407266243050383,0.883534155310922,0.101123911747223,0.950391240469373,0.116465844689078,0.959273375694962,0.0693333333333333,0.930666666666667,0.472392081443774,0.527607918556226,0.484184013038043,0.515815986961957,0.0342804605717264,0.0342804605717264,0.0593750590182284,0.0593750590182284,0.405202378723191,0.460418215835642,0.367808897362316,0.399440871286229,0.539581784164358,0.594797621276809,0.600559128713771,0.632191102637684,0.501333333333333,0.498666666666667
